user_id,cohort,age_band,sex,device,vehicle,last_active_day,day,is_promo_day,page_views,major_page_type,engagement_time,drive
41,G2 spike and drop,50+,Male,Android,Standard,15,3,0,2,Maintenance,1,0
41,G2 spike and drop,50+,Male,Android,Standard,15,4,0,2,Maintenance,2,0
41,G2 spike and drop,50+,Male,Android,Standard,15,5,1,3,Services,3,1
41,G2 spike and drop,50+,Male,Android,Standard,15,6,0,2,Services,2,0
41,G2 spike and drop,50+,Male,Android,Standard,15,7,0,3,Services,3,1
41,G2 spike and drop,50+,Male,Android,Standard,15,8,0,3,Services,3,0
41,G2 spike and drop,50+,Male,Android,Standard,15,9,0,3,Maintenance,2,0
41,G2 spike and drop,50+,Male,Android,Standard,15,10,0,3,Maintenance,2,0
41,G2 spike and drop,50+,Male,Android,Standard,15,11,0,4,Services,4,1
41,G2 spike and drop,50+,Male,Android,Standard,15,12,1,5,Services,5,1
41,G2 spike and drop,50+,Male,Android,Standard,15,13,0,2,Promotions,2,1
41,G2 spike and drop,50+,Male,Android,Standard,15,14,0,1,Services,1,0
41,G2 spike and drop,50+,Male,Android,Standard,15,15,0,1,Maintenance,0,0
41,G2 spike and drop,50+,Male,Android,Standard,15,16,0,,,,
41,G2 spike and drop,50+,Male,Android,Standard,15,17,0,,,,
41,G2 spike and drop,50+,Male,Android,Standard,15,18,0,,,,
41,G2 spike and drop,50+,Male,Android,Standard,15,19,1,,,,
41,G2 spike and drop,50+,Male,Android,Standard,15,20,0,,,,
41,G2 spike and drop,50+,Male,Android,Standard,15,21,0,,,,
41,G2 spike and drop,50+,Male,Android,Standard,15,22,0,,,,
41,G2 spike and drop,50+,Male,Android,Standard,15,23,0,,,,
41,G2 spike and drop,50+,Male,Android,Standard,15,24,0,,,,
41,G2 spike and drop,50+,Male,Android,Standard,15,25,0,,,,
41,G2 spike and drop,50+,Male,Android,Standard,15,26,1,,,,
41,G2 spike and drop,50+,Male,Android,Standard,15,27,0,,,,
41,G2 spike and drop,50+,Male,Android,Standard,15,28,0,,,,
42,G2 spike and drop,26-34,Male,OS X,Luxury,22,1,0,2,Services,1,0
42,G2 spike and drop,26-34,Male,OS X,Luxury,22,2,0,1,Maintenance,0,0
42,G2 spike and drop,26-34,Male,OS X,Luxury,22,3,0,2,Services,1,1
42,G2 spike and drop,26-34,Male,OS X,Luxury,22,4,0,2,Maintenance,2,1
42,G2 spike and drop,26-34,Male,OS X,Luxury,22,5,1,2,Promotions,1,1
42,G2 spike and drop,26-34,Male,OS X,Luxury,22,6,0,2,Services,1,1
42,G2 spike and drop,26-34,Male,OS X,Luxury,22,7,0,3,Promotions,2,0
42,G2 spike and drop,26-34,Male,OS X,Luxury,22,8,0,2,Maintenance,1,1
42,G2 spike and drop,26-34,Male,OS X,Luxury,22,9,0,2,Maintenance,2,0
42,G2 spike and drop,26-34,Male,OS X,Luxury,22,10,0,2,Services,1,1
42,G2 spike and drop,26-34,Male,OS X,Luxury,22,11,0,3,Promotions,2,1
42,G2 spike and drop,26-34,Male,OS X,Luxury,22,12,1,4,Promotions,4,1
42,G2 spike and drop,26-34,Male,OS X,Luxury,22,13,0,4,Promotions,3,1
42,G2 spike and drop,26-34,Male,OS X,Luxury,22,14,0,3,Services,3,1
42,G2 spike and drop,26-34,Male,OS X,Luxury,22,15,0,4,Services,3,0
42,G2 spike and drop,26-34,Male,OS X,Luxury,22,16,0,4,Services,3,0
42,G2 spike and drop,26-34,Male,OS X,Luxury,22,17,0,4,Services,3,0
42,G2 spike and drop,26-34,Male,OS X,Luxury,22,18,0,4,Promotions,4,1
42,G2 spike and drop,26-34,Male,OS X,Luxury,22,19,1,4,Promotions,4,1
42,G2 spike and drop,26-34,Male,OS X,Luxury,22,20,0,2,Services,2,1
42,G2 spike and drop,26-34,Male,OS X,Luxury,22,21,0,2,Maintenance,2,0
42,G2 spike and drop,26-34,Male,OS X,Luxury,22,22,0,1,Services,0,0
42,G2 spike and drop,26-34,Male,OS X,Luxury,22,23,0,,,,
42,G2 spike and drop,26-34,Male,OS X,Luxury,22,24,0,,,,
42,G2 spike and drop,26-34,Male,OS X,Luxury,22,25,0,,,,
42,G2 spike and drop,26-34,Male,OS X,Luxury,22,26,1,,,,
42,G2 spike and drop,26-34,Male,OS X,Luxury,22,27,0,,,,
42,G2 spike and drop,26-34,Male,OS X,Luxury,22,28,0,,,,
43,G2 spike and drop,50+,Male,OS X,Luxury,17,1,0,2,Services,2,0
43,G2 spike and drop,50+,Male,OS X,Luxury,17,2,0,1,Promotions,1,0
43,G2 spike and drop,50+,Male,OS X,Luxury,17,3,0,2,Promotions,1,1
43,G2 spike and drop,50+,Male,OS X,Luxury,17,4,0,2,Services,2,1
43,G2 spike and drop,50+,Male,OS X,Luxury,17,5,1,2,Promotions,2,1
43,G2 spike and drop,50+,Male,OS X,Luxury,17,6,0,2,Services,2,1
43,G2 spike and drop,50+,Male,OS X,Luxury,17,7,0,3,Services,3,1
43,G2 spike and drop,50+,Male,OS X,Luxury,17,8,0,3,Promotions,2,1
43,G2 spike and drop,50+,Male,OS X,Luxury,17,9,0,4,Maintenance,3,0
43,G2 spike and drop,50+,Male,OS X,Luxury,17,10,0,3,Services,3,1
43,G2 spike and drop,50+,Male,OS X,Luxury,17,11,0,3,Maintenance,2,1
43,G2 spike and drop,50+,Male,OS X,Luxury,17,12,1,4,Promotions,4,1
43,G2 spike and drop,50+,Male,OS X,Luxury,17,13,0,4,Services,4,1
43,G2 spike and drop,50+,Male,OS X,Luxury,17,14,0,5,Promotions,5,1
43,G2 spike and drop,50+,Male,OS X,Luxury,17,15,0,2,Promotions,2,0
43,G2 spike and drop,50+,Male,OS X,Luxury,17,16,0,1,Services,1,0
43,G2 spike and drop,50+,Male,OS X,Luxury,17,17,0,1,Services,1,1
43,G2 spike and drop,50+,Male,OS X,Luxury,17,18,0,,,,
43,G2 spike and drop,50+,Male,OS X,Luxury,17,19,1,,,,
43,G2 spike and drop,50+,Male,OS X,Luxury,17,20,0,,,,
43,G2 spike and drop,50+,Male,OS X,Luxury,17,21,0,,,,
43,G2 spike and drop,50+,Male,OS X,Luxury,17,22,0,,,,
43,G2 spike and drop,50+,Male,OS X,Luxury,17,23,0,,,,
43,G2 spike and drop,50+,Male,OS X,Luxury,17,24,0,,,,
43,G2 spike and drop,50+,Male,OS X,Luxury,17,25,0,,,,
43,G2 spike and drop,50+,Male,OS X,Luxury,17,26,1,,,,
43,G2 spike and drop,50+,Male,OS X,Luxury,17,27,0,,,,
43,G2 spike and drop,50+,Male,OS X,Luxury,17,28,0,,,,
44,G2 spike and drop,<=25,Male,Android,Luxury,18,1,0,2,Maintenance,1,0
44,G2 spike and drop,<=25,Male,Android,Luxury,18,2,0,2,Services,2,0
44,G2 spike and drop,<=25,Male,Android,Luxury,18,3,0,2,Maintenance,1,1
44,G2 spike and drop,<=25,Male,Android,Luxury,18,4,0,2,Services,2,0
44,G2 spike and drop,<=25,Male,Android,Luxury,18,5,1,2,Services,2,1
44,G2 spike and drop,<=25,Male,Android,Luxury,18,6,0,2,Services,1,0
44,G2 spike and drop,<=25,Male,Android,Luxury,18,7,0,3,Services,3,0
44,G2 spike and drop,<=25,Male,Android,Luxury,18,8,0,3,Promotions,2,0
44,G2 spike and drop,<=25,Male,Android,Luxury,18,9,0,3,Maintenance,3,1
44,G2 spike and drop,<=25,Male,Android,Luxury,18,10,0,3,Services,3,1
44,G2 spike and drop,<=25,Male,Android,Luxury,18,11,0,4,Promotions,4,0
44,G2 spike and drop,<=25,Male,Android,Luxury,18,12,1,4,Maintenance,3,0
44,G2 spike and drop,<=25,Male,Android,Luxury,18,13,0,4,Services,4,1
44,G2 spike and drop,<=25,Male,Android,Luxury,18,14,0,4,Promotions,4,0
44,G2 spike and drop,<=25,Male,Android,Luxury,18,15,0,5,Services,4,0
44,G2 spike and drop,<=25,Male,Android,Luxury,18,16,0,2,Services,1,0
44,G2 spike and drop,<=25,Male,Android,Luxury,18,17,0,1,Maintenance,1,1
44,G2 spike and drop,<=25,Male,Android,Luxury,18,18,0,1,Promotions,0,0
44,G2 spike and drop,<=25,Male,Android,Luxury,18,19,1,,,,
44,G2 spike and drop,<=25,Male,Android,Luxury,18,20,0,,,,
44,G2 spike and drop,<=25,Male,Android,Luxury,18,21,0,,,,
44,G2 spike and drop,<=25,Male,Android,Luxury,18,22,0,,,,
44,G2 spike and drop,<=25,Male,Android,Luxury,18,23,0,,,,
44,G2 spike and drop,<=25,Male,Android,Luxury,18,24,0,,,,
44,G2 spike and drop,<=25,Male,Android,Luxury,18,25,0,,,,
44,G2 spike and drop,<=25,Male,Android,Luxury,18,26,1,,,,
44,G2 spike and drop,<=25,Male,Android,Luxury,18,27,0,,,,
44,G2 spike and drop,<=25,Male,Android,Luxury,18,28,0,,,,
45,G2 spike and drop,26-34,Female,Android,Standard,15,1,0,2,Promotions,1,0
45,G2 spike and drop,26-34,Female,Android,Standard,15,2,0,1,Maintenance,1,1
45,G2 spike and drop,26-34,Female,Android,Standard,15,3,0,2,Promotions,1,0
45,G2 spike and drop,26-34,Female,Android,Standard,15,4,0,2,Services,1,1
45,G2 spike and drop,26-34,Female,Android,Standard,15,5,1,3,Maintenance,2,0
45,G2 spike and drop,26-34,Female,Android,Standard,15,6,0,2,Services,2,1
45,G2 spike and drop,26-34,Female,Android,Standard,15,7,0,3,Maintenance,2,1
45,G2 spike and drop,26-34,Female,Android,Standard,15,8,0,4,Services,4,1
45,G2 spike and drop,26-34,Female,Android,Standard,15,9,0,4,Maintenance,3,0
45,G2 spike and drop,26-34,Female,Android,Standard,15,10,0,4,Promotions,3,0
45,G2 spike and drop,26-34,Female,Android,Standard,15,11,0,4,Maintenance,4,1
45,G2 spike and drop,26-34,Female,Android,Standard,15,12,1,5,Services,5,1
45,G2 spike and drop,26-34,Female,Android,Standard,15,13,0,2,Services,1,1
45,G2 spike and drop,26-34,Female,Android,Standard,15,14,0,2,Maintenance,2,0
45,G2 spike and drop,26-34,Female,Android,Standard,15,15,0,2,Services,1,0
45,G2 spike and drop,26-34,Female,Android,Standard,15,16,0,,,,
45,G2 spike and drop,26-34,Female,Android,Standard,15,17,0,,,,
45,G2 spike and drop,26-34,Female,Android,Standard,15,18,0,,,,
45,G2 spike and drop,26-34,Female,Android,Standard,15,19,1,,,,
45,G2 spike and drop,26-34,Female,Android,Standard,15,20,0,,,,
45,G2 spike and drop,26-34,Female,Android,Standard,15,21,0,,,,
45,G2 spike and drop,26-34,Female,Android,Standard,15,22,0,,,,
45,G2 spike and drop,26-34,Female,Android,Standard,15,23,0,,,,
45,G2 spike and drop,26-34,Female,Android,Standard,15,24,0,,,,
45,G2 spike and drop,26-34,Female,Android,Standard,15,25,0,,,,
45,G2 spike and drop,26-34,Female,Android,Standard,15,26,1,,,,
45,G2 spike and drop,26-34,Female,Android,Standard,15,27,0,,,,
45,G2 spike and drop,26-34,Female,Android,Standard,15,28,0,,,,
46,G2 spike and drop,50+,Male,OS X,Luxury,22,1,0,1,Promotions,1,1
46,G2 spike and drop,50+,Male,OS X,Luxury,22,2,0,2,Promotions,1,0
46,G2 spike and drop,50+,Male,OS X,Luxury,22,3,0,2,Maintenance,1,0
46,G2 spike and drop,50+,Male,OS X,Luxury,22,4,0,2,Services,1,0
46,G2 spike and drop,50+,Male,OS X,Luxury,22,5,1,2,Services,1,1
46,G2 spike and drop,50+,Male,OS X,Luxury,22,6,0,3,Services,2,0
46,G2 spike and drop,50+,Male,OS X,Luxury,22,7,0,2,Maintenance,1,1
46,G2 spike and drop,50+,Male,OS X,Luxury,22,8,0,2,Services,1,1
46,G2 spike and drop,50+,Male,OS X,Luxury,22,9,0,3,Services,3,0
46,G2 spike and drop,50+,Male,OS X,Luxury,22,10,0,2,Services,2,1
46,G2 spike and drop,50+,Male,OS X,Luxury,22,11,0,3,Maintenance,2,1
46,G2 spike and drop,50+,Male,OS X,Luxury,22,12,1,3,Maintenance,3,1
46,G2 spike and drop,50+,Male,OS X,Luxury,22,13,0,3,Promotions,2,1
46,G2 spike and drop,50+,Male,OS X,Luxury,22,14,0,4,Promotions,4,1
46,G2 spike and drop,50+,Male,OS X,Luxury,22,15,0,3,Maintenance,3,1
46,G2 spike and drop,50+,Male,OS X,Luxury,22,16,0,3,Services,2,0
46,G2 spike and drop,50+,Male,OS X,Luxury,22,17,0,4,Services,4,1
46,G2 spike and drop,50+,Male,OS X,Luxury,22,18,0,4,Promotions,3,0
46,G2 spike and drop,50+,Male,OS X,Luxury,22,19,1,5,Maintenance,5,1
46,G2 spike and drop,50+,Male,OS X,Luxury,22,20,0,2,Promotions,1,1
46,G2 spike and drop,50+,Male,OS X,Luxury,22,21,0,2,Maintenance,1,1
46,G2 spike and drop,50+,Male,OS X,Luxury,22,22,0,1,Services,0,1
46,G2 spike and drop,50+,Male,OS X,Luxury,22,23,0,,,,
46,G2 spike and drop,50+,Male,OS X,Luxury,22,24,0,,,,
46,G2 spike and drop,50+,Male,OS X,Luxury,22,25,0,,,,
46,G2 spike and drop,50+,Male,OS X,Luxury,22,26,1,,,,
46,G2 spike and drop,50+,Male,OS X,Luxury,22,27,0,,,,
46,G2 spike and drop,50+,Male,OS X,Luxury,22,28,0,,,,
47,G2 spike and drop,50+,Female,OS X,Standard,16,1,0,2,Maintenance,2,0
47,G2 spike and drop,50+,Female,OS X,Standard,16,2,0,2,Services,2,0
47,G2 spike and drop,50+,Female,OS X,Standard,16,3,0,2,Promotions,1,0
47,G2 spike and drop,50+,Female,OS X,Standard,16,4,0,2,Maintenance,2,0
47,G2 spike and drop,50+,Female,OS X,Standard,16,5,1,2,Promotions,2,1
47,G2 spike and drop,50+,Female,OS X,Standard,16,6,0,2,Promotions,2,0
47,G2 spike and drop,50+,Female,OS X,Standard,16,7,0,3,Services,2,0
47,G2 spike and drop,50+,Female,OS X,Standard,16,8,0,3,Promotions,3,1
47,G2 spike and drop,50+,Female,OS X,Standard,16,9,0,4,Services,4,1
47,G2 spike and drop,50+,Female,OS X,Standard,16,10,0,4,Services,4,1
47,G2 spike and drop,50+,Female,OS X,Standard,16,11,0,4,Services,4,1
47,G2 spike and drop,50+,Female,OS X,Standard,16,12,1,4,Maintenance,4,0
47,G2 spike and drop,50+,Female,OS X,Standard,16,13,0,4,Services,4,0
47,G2 spike and drop,50+,Female,OS X,Standard,16,14,0,2,Promotions,1,0
47,G2 spike and drop,50+,Female,OS X,Standard,16,15,0,1,Services,1,1
47,G2 spike and drop,50+,Female,OS X,Standard,16,16,0,1,Services,0,1
47,G2 spike and drop,50+,Female,OS X,Standard,16,17,0,,,,
47,G2 spike and drop,50+,Female,OS X,Standard,16,18,0,,,,
47,G2 spike and drop,50+,Female,OS X,Standard,16,19,1,,,,
47,G2 spike and drop,50+,Female,OS X,Standard,16,20,0,,,,
47,G2 spike and drop,50+,Female,OS X,Standard,16,21,0,,,,
47,G2 spike and drop,50+,Female,OS X,Standard,16,22,0,,,,
47,G2 spike and drop,50+,Female,OS X,Standard,16,23,0,,,,
47,G2 spike and drop,50+,Female,OS X,Standard,16,24,0,,,,
47,G2 spike and drop,50+,Female,OS X,Standard,16,25,0,,,,
47,G2 spike and drop,50+,Female,OS X,Standard,16,26,1,,,,
47,G2 spike and drop,50+,Female,OS X,Standard,16,27,0,,,,
47,G2 spike and drop,50+,Female,OS X,Standard,16,28,0,,,,
48,G2 spike and drop,<=25,Male,Android,Standard,15,1,0,1,Services,0,1
48,G2 spike and drop,<=25,Male,Android,Standard,15,2,0,2,Maintenance,2,1
48,G2 spike and drop,<=25,Male,Android,Standard,15,3,0,2,Promotions,1,0
48,G2 spike and drop,<=25,Male,Android,Standard,15,4,0,2,Maintenance,2,0
48,G2 spike and drop,<=25,Male,Android,Standard,15,5,1,2,Services,2,1
48,G2 spike and drop,<=25,Male,Android,Standard,15,6,0,3,Maintenance,2,0
48,G2 spike and drop,<=25,Male,Android,Standard,15,7,0,3,Maintenance,3,1
48,G2 spike and drop,<=25,Male,Android,Standard,15,8,0,3,Maintenance,2,0
48,G2 spike and drop,<=25,Male,Android,Standard,15,9,0,4,Services,3,1
48,G2 spike and drop,<=25,Male,Android,Standard,15,10,0,4,Services,4,1
48,G2 spike and drop,<=25,Male,Android,Standard,15,11,0,4,Promotions,4,1
48,G2 spike and drop,<=25,Male,Android,Standard,15,12,1,5,Services,4,1
48,G2 spike and drop,<=25,Male,Android,Standard,15,13,0,2,Promotions,2,0
48,G2 spike and drop,<=25,Male,Android,Standard,15,14,0,2,Maintenance,1,0
48,G2 spike and drop,<=25,Male,Android,Standard,15,15,0,1,Services,0,1
48,G2 spike and drop,<=25,Male,Android,Standard,15,16,0,,,,
48,G2 spike and drop,<=25,Male,Android,Standard,15,17,0,,,,
48,G2 spike and drop,<=25,Male,Android,Standard,15,18,0,,,,
48,G2 spike and drop,<=25,Male,Android,Standard,15,19,1,,,,
48,G2 spike and drop,<=25,Male,Android,Standard,15,20,0,,,,
48,G2 spike and drop,<=25,Male,Android,Standard,15,21,0,,,,
48,G2 spike and drop,<=25,Male,Android,Standard,15,22,0,,,,
48,G2 spike and drop,<=25,Male,Android,Standard,15,23,0,,,,
48,G2 spike and drop,<=25,Male,Android,Standard,15,24,0,,,,
48,G2 spike and drop,<=25,Male,Android,Standard,15,25,0,,,,
48,G2 spike and drop,<=25,Male,Android,Standard,15,26,1,,,,
48,G2 spike and drop,<=25,Male,Android,Standard,15,27,0,,,,
48,G2 spike and drop,<=25,Male,Android,Standard,15,28,0,,,,
49,G2 spike and drop,35-50,Female,Android,Luxury,14,1,0,2,Maintenance,1,0
49,G2 spike and drop,35-50,Female,Android,Luxury,14,2,0,2,Promotions,1,0
49,G2 spike and drop,35-50,Female,Android,Luxury,14,3,0,2,Maintenance,2,1
49,G2 spike and drop,35-50,Female,Android,Luxury,14,4,0,2,Maintenance,2,0
49,G2 spike and drop,35-50,Female,Android,Luxury,14,5,1,3,Maintenance,2,1
49,G2 spike and drop,35-50,Female,Android,Luxury,14,6,0,3,Services,2,1
49,G2 spike and drop,35-50,Female,Android,Luxury,14,7,0,3,Services,3,0
49,G2 spike and drop,35-50,Female,Android,Luxury,14,8,0,4,Services,3,1
49,G2 spike and drop,35-50,Female,Android,Luxury,14,9,0,4,Services,4,0
49,G2 spike and drop,35-50,Female,Android,Luxury,14,10,0,4,Services,4,0
49,G2 spike and drop,35-50,Female,Android,Luxury,14,11,0,4,Services,4,1
49,G2 spike and drop,35-50,Female,Android,Luxury,14,12,1,2,Services,1,1
49,G2 spike and drop,35-50,Female,Android,Luxury,14,13,0,1,Promotions,1,1
49,G2 spike and drop,35-50,Female,Android,Luxury,14,14,0,1,Services,0,0
49,G2 spike and drop,35-50,Female,Android,Luxury,14,15,0,,,,
49,G2 spike and drop,35-50,Female,Android,Luxury,14,16,0,,,,
49,G2 spike and drop,35-50,Female,Android,Luxury,14,17,0,,,,
49,G2 spike and drop,35-50,Female,Android,Luxury,14,18,0,,,,
49,G2 spike and drop,35-50,Female,Android,Luxury,14,19,1,,,,
49,G2 spike and drop,35-50,Female,Android,Luxury,14,20,0,,,,
49,G2 spike and drop,35-50,Female,Android,Luxury,14,21,0,,,,
49,G2 spike and drop,35-50,Female,Android,Luxury,14,22,0,,,,
49,G2 spike and drop,35-50,Female,Android,Luxury,14,23,0,,,,
49,G2 spike and drop,35-50,Female,Android,Luxury,14,24,0,,,,
49,G2 spike and drop,35-50,Female,Android,Luxury,14,25,0,,,,
49,G2 spike and drop,35-50,Female,Android,Luxury,14,26,1,,,,
49,G2 spike and drop,35-50,Female,Android,Luxury,14,27,0,,,,
49,G2 spike and drop,35-50,Female,Android,Luxury,14,28,0,,,,
50,G2 spike and drop,35-50,Male,OS X,Luxury,17,1,0,2,Services,2,0
50,G2 spike and drop,35-50,Male,OS X,Luxury,17,2,0,2,Services,2,1
50,G2 spike and drop,35-50,Male,OS X,Luxury,17,3,0,2,Maintenance,1,0
50,G2 spike and drop,35-50,Male,OS X,Luxury,17,4,0,2,Promotions,1,0
50,G2 spike and drop,35-50,Male,OS X,Luxury,17,5,1,2,Services,2,1
50,G2 spike and drop,35-50,Male,OS X,Luxury,17,6,0,2,Maintenance,2,0
50,G2 spike and drop,35-50,Male,OS X,Luxury,17,7,0,2,Promotions,2,0
50,G2 spike and drop,35-50,Male,OS X,Luxury,17,8,0,3,Services,3,0
50,G2 spike and drop,35-50,Male,OS X,Luxury,17,9,0,3,Services,3,0
50,G2 spike and drop,35-50,Male,OS X,Luxury,17,10,0,3,Services,2,1
50,G2 spike and drop,35-50,Male,OS X,Luxury,17,11,0,3,Services,3,1
50,G2 spike and drop,35-50,Male,OS X,Luxury,17,12,1,4,Services,3,0
50,G2 spike and drop,35-50,Male,OS X,Luxury,17,13,0,4,Maintenance,3,1
50,G2 spike and drop,35-50,Male,OS X,Luxury,17,14,0,4,Promotions,4,1
50,G2 spike and drop,35-50,Male,OS X,Luxury,17,15,0,2,Services,1,1
50,G2 spike and drop,35-50,Male,OS X,Luxury,17,16,0,2,Maintenance,1,0
50,G2 spike and drop,35-50,Male,OS X,Luxury,17,17,0,1,Services,1,1
50,G2 spike and drop,35-50,Male,OS X,Luxury,17,18,0,,,,
50,G2 spike and drop,35-50,Male,OS X,Luxury,17,19,1,,,,
50,G2 spike and drop,35-50,Male,OS X,Luxury,17,20,0,,,,
50,G2 spike and drop,35-50,Male,OS X,Luxury,17,21,0,,,,
50,G2 spike and drop,35-50,Male,OS X,Luxury,17,22,0,,,,
50,G2 spike and drop,35-50,Male,OS X,Luxury,17,23,0,,,,
50,G2 spike and drop,35-50,Male,OS X,Luxury,17,24,0,,,,
50,G2 spike and drop,35-50,Male,OS X,Luxury,17,25,0,,,,
50,G2 spike and drop,35-50,Male,OS X,Luxury,17,26,1,,,,
50,G2 spike and drop,35-50,Male,OS X,Luxury,17,27,0,,,,
50,G2 spike and drop,35-50,Male,OS X,Luxury,17,28,0,,,,
51,G2 spike and drop,26-34,Male,Android,Luxury,18,1,0,2,Promotions,1,0
51,G2 spike and drop,26-34,Male,Android,Luxury,18,2,0,1,Maintenance,1,1
51,G2 spike and drop,26-34,Male,Android,Luxury,18,3,0,2,Promotions,2,0
51,G2 spike and drop,26-34,Male,Android,Luxury,18,4,0,2,Promotions,1,1
51,G2 spike and drop,26-34,Male,Android,Luxury,18,5,1,2,Services,2,0
51,G2 spike and drop,26-34,Male,Android,Luxury,18,6,0,2,Promotions,2,0
51,G2 spike and drop,26-34,Male,Android,Luxury,18,7,0,2,Services,1,0
51,G2 spike and drop,26-34,Male,Android,Luxury,18,8,0,3,Promotions,2,1
51,G2 spike and drop,26-34,Male,Android,Luxury,18,9,0,3,Promotions,2,0
51,G2 spike and drop,26-34,Male,Android,Luxury,18,10,0,3,Services,3,0
51,G2 spike and drop,26-34,Male,Android,Luxury,18,11,0,3,Promotions,2,0
51,G2 spike and drop,26-34,Male,Android,Luxury,18,12,1,4,Maintenance,3,1
51,G2 spike and drop,26-34,Male,Android,Luxury,18,13,0,4,Promotions,3,0
51,G2 spike and drop,26-34,Male,Android,Luxury,18,14,0,4,Maintenance,3,0
51,G2 spike and drop,26-34,Male,Android,Luxury,18,15,0,4,Promotions,3,1
51,G2 spike and drop,26-34,Male,Android,Luxury,18,16,0,2,Services,2,1
51,G2 spike and drop,26-34,Male,Android,Luxury,18,17,0,2,Maintenance,1,1
51,G2 spike and drop,26-34,Male,Android,Luxury,18,18,0,1,Services,1,0
51,G2 spike and drop,26-34,Male,Android,Luxury,18,19,1,,,,
51,G2 spike and drop,26-34,Male,Android,Luxury,18,20,0,,,,
51,G2 spike and drop,26-34,Male,Android,Luxury,18,21,0,,,,
51,G2 spike and drop,26-34,Male,Android,Luxury,18,22,0,,,,
51,G2 spike and drop,26-34,Male,Android,Luxury,18,23,0,,,,
51,G2 spike and drop,26-34,Male,Android,Luxury,18,24,0,,,,
51,G2 spike and drop,26-34,Male,Android,Luxury,18,25,0,,,,
51,G2 spike and drop,26-34,Male,Android,Luxury,18,26,1,,,,
51,G2 spike and drop,26-34,Male,Android,Luxury,18,27,0,,,,
51,G2 spike and drop,26-34,Male,Android,Luxury,18,28,0,,,,
52,G2 spike and drop,26-34,Male,OS X,Luxury,17,1,0,2,Services,1,0
52,G2 spike and drop,26-34,Male,OS X,Luxury,17,2,0,2,Maintenance,2,0
52,G2 spike and drop,26-34,Male,OS X,Luxury,17,3,0,2,Services,1,1
52,G2 spike and drop,26-34,Male,OS X,Luxury,17,4,0,2,Promotions,1,1
52,G2 spike and drop,26-34,Male,OS X,Luxury,17,5,1,2,Promotions,1,1
52,G2 spike and drop,26-34,Male,OS X,Luxury,17,6,0,3,Services,3,1
52,G2 spike and drop,26-34,Male,OS X,Luxury,17,7,0,3,Maintenance,2,0
52,G2 spike and drop,26-34,Male,OS X,Luxury,17,8,0,3,Maintenance,3,1
52,G2 spike and drop,26-34,Male,OS X,Luxury,17,9,0,3,Promotions,2,0
52,G2 spike and drop,26-34,Male,OS X,Luxury,17,10,0,4,Services,4,0
52,G2 spike and drop,26-34,Male,OS X,Luxury,17,11,0,3,Maintenance,3,1
52,G2 spike and drop,26-34,Male,OS X,Luxury,17,12,1,4,Services,4,1
52,G2 spike and drop,26-34,Male,OS X,Luxury,17,13,0,4,Services,3,1
52,G2 spike and drop,26-34,Male,OS X,Luxury,17,14,0,5,Maintenance,5,1
52,G2 spike and drop,26-34,Male,OS X,Luxury,17,15,0,2,Maintenance,1,0
52,G2 spike and drop,26-34,Male,OS X,Luxury,17,16,0,1,Maintenance,1,1
52,G2 spike and drop,26-34,Male,OS X,Luxury,17,17,0,1,Services,0,0
52,G2 spike and drop,26-34,Male,OS X,Luxury,17,18,0,,,,
52,G2 spike and drop,26-34,Male,OS X,Luxury,17,19,1,,,,
52,G2 spike and drop,26-34,Male,OS X,Luxury,17,20,0,,,,
52,G2 spike and drop,26-34,Male,OS X,Luxury,17,21,0,,,,
52,G2 spike and drop,26-34,Male,OS X,Luxury,17,22,0,,,,
52,G2 spike and drop,26-34,Male,OS X,Luxury,17,23,0,,,,
52,G2 spike and drop,26-34,Male,OS X,Luxury,17,24,0,,,,
52,G2 spike and drop,26-34,Male,OS X,Luxury,17,25,0,,,,
